id;id_tarifario;codigo_cups;codigo_diagnostico
2343;1;778923;C001
2344;1;778923;C002
2345;1;778923;C003
2346;1;778923;C004
2347;1;778923;C005
2348;1;778923;C006
2349;1;778923;C009
2350;1;778923;C01
2351;1;778923;C020
2352;1;778923;C021
2353;1;778923;C022
2354;1;778923;C023
2355;1;778923;C024
2356;1;778923;C029
2357;1;778923;C030
2358;1;778923;C031
2359;1;778923;C039
2360;1;778923;C040
2361;1;778923;C041
2362;1;778923;C049
2363;1;778923;C050
2364;1;778923;C051
2365;1;778923;C052
2366;1;778923;C059
2367;1;778923;C060
2368;1;778923;C061
2369;1;778923;C062
2370;1;778923;C069
2371;1;778923;C07
2372;1;778923;C080
2373;1;778923;C081
2374;1;778923;C089
2375;1;778923;C090
2376;1;778923;C091
2377;1;778923;C099
2378;1;778923;C100
2379;1;778923;C101
2380;1;778923;C102
2381;1;778923;C103
2382;1;778923;C104
2383;1;778923;C109
2384;1;778923;C110
2385;1;778923;C111
2386;1;778923;C112
2387;1;778923;C113
2388;1;778923;C119
2389;1;778923;C12
2390;1;778923;C130
2391;1;778923;C131
2392;1;778923;C132
2393;1;778923;C139
2394;1;778923;C140
2395;1;778923;C142
2396;1;778923;C150
2397;1;778923;C151
2398;1;778923;C152
2399;1;778923;C153
2400;1;778923;C154
2401;1;778923;C155
2402;1;778923;C159
2403;1;778923;C160
2404;1;778923;C161
2405;1;778923;C162
2406;1;778923;C163
2407;1;778923;C164
2408;1;778923;C165
2409;1;778923;C166
2410;1;778923;C169
2411;1;778923;C170
2412;1;778923;C171
2413;1;778923;C172
2414;1;778923;C173
2415;1;778923;C178
2416;1;778923;C179
2417;1;778923;C180
2418;1;778923;C181
2419;1;778923;C182
2420;1;778923;C183
2421;1;778923;C184
2422;1;778923;C185
2423;1;778923;C186
2424;1;778923;C187
2425;1;778923;C189
2426;1;778923;C19
2427;1;778923;C20
2428;1;778923;C210
2429;1;778923;C211
2430;1;778923;C212
2431;1;778923;C229
2432;1;778923;C23
2433;1;778923;C240
2434;1;778923;C241
2435;1;778923;C249
2436;1;778923;C250
2437;1;778923;C251
2438;1;778923;C252
2439;1;778923;C253
2440;1;778923;C254
2441;1;778923;C257
2442;1;778923;C259
2443;1;778923;C260
2444;1;778923;C261
2445;1;778923;C269
2446;1;778923;C300
2447;1;778923;C301
2448;1;778923;C310
2449;1;778923;C311
2450;1;778923;C312
2451;1;778923;C313
2452;1;778923;C319
2453;1;778923;C320
2454;1;778923;C321
2455;1;778923;C322
2456;1;778923;C323
2457;1;778923;C329
2458;1;778923;C33
2459;1;778923;C340
2460;1;778923;C341
2461;1;778923;C342
2462;1;778923;C343
2463;1;778923;C349
2464;1;778923;C37
2465;1;778923;C380
2466;1;778923;C381
2467;1;778923;C382
2468;1;778923;C383
2469;1;778923;C384
2470;1;778923;C390
2471;1;778923;C399
2472;1;778923;C400
2473;1;778923;C401
2474;1;778923;C402
2475;1;778923;C403
2476;1;778923;C409
2477;1;778923;C410
2478;1;778923;C411
2479;1;778923;C412
2480;1;778923;C413
2481;1;778923;C414
2482;1;778923;C419
2483;1;778923;C440
2484;1;778923;C441
2485;1;778923;C442
2486;1;778923;C443
2487;1;778923;C444
2488;1;778923;C445
2489;1;778923;C446
2490;1;778923;C447
2491;1;778923;C449
2492;1;778923;C470
2493;1;778923;C471
2494;1;778923;C472
2495;1;778923;C473
2496;1;778923;C474
2497;1;778923;C475
2498;1;778923;C476
2499;1;778923;C479
2500;1;778923;C480
2501;1;778923;C481
2502;1;778923;C482
2503;1;778923;C490
2504;1;778923;C491
2505;1;778923;C492
2506;1;778923;C493
2507;1;778923;C494
2508;1;778923;C495
2509;1;778923;C496
2510;1;778923;C499
2511;1;778923;C500
2512;1;778923;C501
2513;1;778923;C502
2514;1;778923;C503
2515;1;778923;C504
2516;1;778923;C505
2517;1;778923;C506
2518;1;778923;C509
2519;1;778923;C510
2520;1;778923;C511
2521;1;778923;C512
2522;1;778923;C519
2523;1;778923;C52
2524;1;778923;C530
2525;1;778923;C531
2526;1;778923;C539
2527;1;778923;C540
2528;1;778923;C541
2529;1;778923;C542
2530;1;778923;C543
2531;1;778923;C549
2532;1;778923;C55
2533;1;778923;C56
2534;1;778923;C570
2535;1;778923;C571
2536;1;778923;C572
2537;1;778923;C573
2538;1;778923;C574
2539;1;778923;C577
2540;1;778923;C579
2541;1;778923;C58
2542;1;778923;C600
2543;1;778923;C601
2544;1;778923;C602
2545;1;778923;C609
2546;1;778923;C61
2547;1;778923;C620
2548;1;778923;C621
2549;1;778923;C629
2550;1;778923;C630
2551;1;778923;C631
2552;1;778923;C632
2553;1;778923;C637
2554;1;778923;C639
2555;1;778923;C64
2556;1;778923;C65
2557;1;778923;C66
2558;1;778923;C670
2559;1;778923;C671
2560;1;778923;C672
2561;1;778923;C673
2562;1;778923;C674
2563;1;778923;C675
2564;1;778923;C676
2565;1;778923;C677
2566;1;778923;C679
2567;1;778923;C680
2568;1;778923;C681
2569;1;778923;C689
2570;1;778923;C690
2571;1;778923;C691
2572;1;778923;C692
2573;1;778923;C693
2574;1;778923;C694
2575;1;778923;C695
2576;1;778923;C696
2577;1;778923;C699
2578;1;778923;C700
2579;1;778923;C701
2580;1;778923;C709
2581;1;778923;C710
2582;1;778923;C711
2583;1;778923;C712
2584;1;778923;C713
2585;1;778923;C714
2586;1;778923;C715
2587;1;778923;C716
2588;1;778923;C717
2589;1;778923;C719
2590;1;778923;C720
2591;1;778923;C721
2592;1;778923;C722
2593;1;778923;C723
2594;1;778923;C724
2595;1;778923;C725
2596;1;778923;C729
2597;1;778923;C73
2598;1;778923;C740
2599;1;778923;C741
2600;1;778923;C749
2601;1;778923;C750
2602;1;778923;C751
2603;1;778923;C752
2604;1;778923;C753
2605;1;778923;C754
2606;1;778923;C755
2607;1;778923;C758
2608;1;778923;C759
2609;1;778923;C760
2610;1;778923;C761
2611;1;778923;C762
2612;1;778923;C763
2613;1;778923;C764
2614;1;778923;C765
2615;1;778923;C767
2616;1;778923;C770
2617;1;778923;C771
2618;1;778923;C772
2619;1;778923;C773
2620;1;778923;C774
2621;1;778923;C775
2622;1;778923;C778
2623;1;778923;C779
2624;1;778923;C780
2625;1;778923;C781
2626;1;778923;C782
2627;1;778923;C783
2628;1;778923;C784
2629;1;778923;C785
2630;1;778923;C786
2631;1;778923;C787
2632;1;778923;C788
2633;1;778923;C790
2634;1;778923;C791
2635;1;778923;C792
2636;1;778923;C793
2637;1;778923;C794
2638;1;778923;C795
2639;1;778923;C796
2640;1;778923;C797
2641;1;778923;C798
2642;1;778923;C80
2643;1;778923;C837
2644;1;778923;C962
2645;1;778923;C967
2646;1;778923;C969
2647;1;778923;C97
2648;1;778923;D100
2649;1;778923;D101
2650;1;778923;D102
2651;1;778923;D103
2652;1;778923;D104
2653;1;778923;D105
2654;1;778923;D106
2655;1;778923;D107
2656;1;778923;D109
2657;1;778923;D110
2658;1;778923;D117
2659;1;778923;D119
2660;1;778923;D120
2661;1;778923;D121
2662;1;778923;D122
2663;1;778923;D123
2664;1;778923;D124
2665;1;778923;D125
2666;1;778923;D126
2667;1;778923;D127
2668;1;778923;D128
2669;1;778923;D129
2670;1;778923;D130
2671;1;778923;D131
2672;1;778923;D132
2673;1;778923;D133
2674;1;778923;D134
2675;1;778923;D135
2676;1;778923;D136
2677;1;778923;D137
2678;1;778923;D139
2679;1;778923;D140
2680;1;778923;D141
2681;1;778923;D142
2682;1;778923;D143
2683;1;778923;D144
2684;1;778923;D150
2685;1;778923;D151
2686;1;778923;D152
2687;1;778923;D157
2688;1;778923;D159
2689;1;778923;D160
2690;1;778923;D161
2691;1;778923;D162
2692;1;778923;D163
2693;1;778923;D164
2694;1;778923;D165
2695;1;778923;D166
2696;1;778923;D167
2697;1;778923;D168
2698;1;778923;D169
2699;1;778923;D170
2700;1;778923;D171
2701;1;778923;D172
2702;1;778923;D173
2703;1;778923;D174
2704;1;778923;D175
2705;1;778923;D176
2706;1;778923;D177
2707;1;778923;D179
2708;1;778923;D190
2709;1;778923;D191
2710;1;778923;D197
2711;1;778923;D199
2712;1;778923;D200
2713;1;778923;D201
2714;1;778923;D210
2715;1;778923;D211
2716;1;778923;D212
2717;1;778923;D213
2718;1;778923;D214
2719;1;778923;D215
2720;1;778923;D216
2721;1;778923;D219
2722;1;778923;D230
2723;1;778923;D231
2724;1;778923;D232
2725;1;778923;D233
2726;1;778923;D234
2727;1;778923;D235
2728;1;778923;D236
2729;1;778923;D237
2730;1;778923;D239
2731;1;778923;D24
2732;1;778923;D260
2733;1;778923;D261
2734;1;778923;D267
2735;1;778923;D269
2736;1;778923;D27
2737;1;778923;D280
2738;1;778923;D281
2739;1;778923;D282
2740;1;778923;D287
2741;1;778923;D289
2742;1;778923;D290
2743;1;778923;D291
2744;1;778923;D292
2745;1;778923;D293
2746;1;778923;D294
2747;1;778923;D297
2748;1;778923;D299
2749;1;778923;D300
2750;1;778923;D301
2751;1;778923;D302
2752;1;778923;D303
2753;1;778923;D304
2754;1;778923;D307
2755;1;778923;D309
2756;1;778923;D310
2757;1;778923;D311
2758;1;778923;D312
2759;1;778923;D313
2760;1;778923;D314
2761;1;778923;D315
2762;1;778923;D316
2763;1;778923;D319
2764;1;778923;D320
2765;1;778923;D321
2766;1;778923;D329
2767;1;778923;D330
2768;1;778923;D331
2769;1;778923;D332
2770;1;778923;D333
2771;1;778923;D334
2772;1;778923;D337
2773;1;778923;D339
2774;1;778923;D34
2775;1;778923;D350
2776;1;778923;D351
2777;1;778923;D352
2778;1;778923;D353
2779;1;778923;D354
2780;1;778923;D355
2781;1;778923;D356
2782;1;778923;D357
2783;1;778923;D358
2784;1;778923;D359
2785;1;778923;D360
2786;1;778923;D361
2787;1;778923;D367
2788;1;778923;D369
2789;1;778923;D370
2790;1;778923;D371
2791;1;778923;D372
2792;1;778923;D373
2793;1;778923;D374
2794;1;778923;D375
2795;1;778923;D376
2796;1;778923;D377
2797;1;778923;D379
2798;1;778923;D380
2799;1;778923;D381
2800;1;778923;D382
2801;1;778923;D383
2802;1;778923;D384
2803;1;778923;D385
2804;1;778923;D386
2805;1;778923;D390
2806;1;778923;D391
2807;1;778923;D392
2808;1;778923;D397
2809;1;778923;D399
2810;1;778923;D400
2811;1;778923;D401
2812;1;778923;D407
2813;1;778923;D409
2814;1;778923;D410
2815;1;778923;D411
2816;1;778923;D412
2817;1;778923;D413
2818;1;778923;D414
2819;1;778923;D417
2820;1;778923;D419
2821;1;778923;D420
2822;1;778923;D421
2823;1;778923;D429
2824;1;778923;D430
2825;1;778923;D431
2826;1;778923;D432
2827;1;778923;D433
2828;1;778923;D434
2829;1;778923;D437
2830;1;778923;D439
2831;1;778923;D440
2832;1;778923;D441
2833;1;778923;D442
2834;1;778923;D443
2835;1;778923;D444
2836;1;778923;D445
2837;1;778923;D446
2838;1;778923;D447
2839;1;778923;D448
2840;1;778923;D449
2841;1;778923;D470
2842;1;778923;D477
2843;1;778923;D479
2844;1;778923;D480
2845;1;778923;D481
2846;1;778923;D482
2847;1;778923;D483
2848;1;778923;D484
2849;1;778923;D485
2850;1;778923;D486
2851;1;778923;D487
2852;1;778923;D489
2853;1;778923;O341
2854;1;778923;Z031
2855;1;778923;Z080
2856;1;778923;Z081
2857;1;778923;Z082
2858;1;778923;Z087
2859;1;778923;Z088
2860;1;778923;Z089
2861;1;778923;Z120
2862;1;778923;Z121
2863;1;778923;Z122
2864;1;778923;Z123
2865;1;778923;Z124
2866;1;778923;Z125
2867;1;778923;Z126
2868;1;778923;Z128
2869;1;778923;Z129
2870;1;778923;Z400
2871;1;778923;Z511
2872;1;778923;Z800
2873;1;778923;Z801
2874;1;778923;Z802
2875;1;778923;Z803
2876;1;778923;Z804
2877;1;778923;Z805
2878;1;778923;Z807
2879;1;778923;Z808
2880;1;778923;Z809
2881;1;778923;Z850
2882;1;778923;Z851
2883;1;778923;Z852
2884;1;778923;Z853
2885;1;778923;Z854
2886;1;778923;Z855
2887;1;778923;Z857
2888;1;778923;Z858
2889;1;778923;Z859
2890;1;778923;Z860
2891;1;778501;B213
2892;1;778501;B217
2893;1;778501;B218
2894;1;778501;B219
2895;1;778501;C000
2896;1;778501;C001
2897;1;778501;C002
2898;1;778501;C003
2899;1;778501;C004
2900;1;778501;C005
2901;1;778501;C006
2902;1;778501;C009
2903;1;778501;C01
2904;1;778501;C020
2905;1;778501;C021
2906;1;778501;C022
2907;1;778501;C023
2908;1;778501;C024
2909;1;778501;C029
2910;1;778501;C030
2911;1;778501;C031
2912;1;778501;C039
2913;1;778501;C040
2914;1;778501;C041
2915;1;778501;C049
2916;1;778501;C050
2917;1;778501;C051
2918;1;778501;C052
2919;1;778501;C059
2920;1;778501;C060
2921;1;778501;C061
2922;1;778501;C062
2923;1;778501;C069
2924;1;778501;C07
2925;1;778501;C080
2926;1;778501;C081
2927;1;778501;C089
2928;1;778501;C090
2929;1;778501;C091
2930;1;778501;C099
2931;1;778501;C100
2932;1;778501;C101
2933;1;778501;C102
2934;1;778501;C103
2935;1;778501;C104
2936;1;778501;C109
2937;1;778501;C110
2938;1;778501;C111
2939;1;778501;C112
2940;1;778501;C113
2941;1;778501;C119
2942;1;778501;C12
2943;1;778501;C130
2944;1;778501;C131
2945;1;778501;C132
2946;1;778501;C139
2947;1;778501;C140
2948;1;778501;C142
2949;1;778501;C150
2950;1;778501;C151
2951;1;778501;C152
2952;1;778501;C153
2953;1;778501;C154
2954;1;778501;C155
2955;1;778501;C159
2956;1;778501;C160
2957;1;778501;C161
2958;1;778501;C162
2959;1;778501;C163
2960;1;778501;C164
2961;1;778501;C165
2962;1;778501;C166
2963;1;778501;C169
2964;1;778501;C170
2965;1;778501;C171
2966;1;778501;C172
2967;1;778501;C173
2968;1;778501;C178
2969;1;778501;C179
2970;1;778501;C180
2971;1;778501;C181
2972;1;778501;C182
2973;1;778501;C183
2974;1;778501;C184
2975;1;778501;C185
2976;1;778501;C186
2977;1;778501;C187
2978;1;778501;C189
2979;1;778501;C19
2980;1;778501;C20
2981;1;778501;C210
2982;1;778501;C211
2983;1;778501;C212
2984;1;778501;C229
2985;1;778501;C23
2986;1;778501;C240
2987;1;778501;C241
2988;1;778501;C249
2989;1;778501;C250
2990;1;778501;C251
2991;1;778501;C252
2992;1;778501;C253
2993;1;778501;C254
2994;1;778501;C257
2995;1;778501;C259
2996;1;778501;C260
2997;1;778501;C261
2998;1;778501;C269
2999;1;778501;C300
3000;1;778501;C301
3001;1;778501;C310
3002;1;778501;C311
3003;1;778501;C312
3004;1;778501;C313
3005;1;778501;C319
3006;1;778501;C320
3007;1;778501;C321
3008;1;778501;C322
3009;1;778501;C323
3010;1;778501;C329
3011;1;778501;C33
3012;1;778501;C340
3013;1;778501;C341
3014;1;778501;C342
3015;1;778501;C343
3016;1;778501;C349
3017;1;778501;C37
3018;1;778501;C380
3019;1;778501;C381
3020;1;778501;C382
3021;1;778501;C383
3022;1;778501;C384
3023;1;778501;C390
3024;1;778501;C399
3025;1;778501;C400
3026;1;778501;C401
3027;1;778501;C402
3028;1;778501;C403
3029;1;778501;C409
3030;1;778501;C410
3031;1;778501;C411
3032;1;778501;C412
3033;1;778501;C413
3034;1;778501;C414
3035;1;778501;C419
3036;1;778501;C440
3037;1;778501;C441
3038;1;778501;C442
3039;1;778501;C443
3040;1;778501;C444
3041;1;778501;C445
3042;1;778501;C446
3043;1;778501;C447
3044;1;778501;C449
3045;1;778501;C470
3046;1;778501;C471
3047;1;778501;C472
3048;1;778501;C473
3049;1;778501;C474
3050;1;778501;C475
3051;1;778501;C476
3052;1;778501;C479
3053;1;778501;C480
3054;1;778501;C481
3055;1;778501;C482
3056;1;778501;C490
3057;1;778501;C491
3058;1;778501;C492
3059;1;778501;C493
3060;1;778501;C494
3061;1;778501;C495
3062;1;778501;C496
3063;1;778501;C499
3064;1;778501;C500
3065;1;778501;C501
3066;1;778501;C502
3067;1;778501;C503
3068;1;778501;C504
3069;1;778501;C505
3070;1;778501;C506
3071;1;778501;C509
3072;1;778501;C510
3073;1;778501;C511
3074;1;778501;C512
3075;1;778501;C519
3076;1;778501;C52
3077;1;778501;C530
3078;1;778501;C531
3079;1;778501;C539
3080;1;778501;C540
3081;1;778501;C541
3082;1;778501;C542
3083;1;778501;C543
3084;1;778501;C549
3085;1;778501;C55
3086;1;778501;C56
3087;1;778501;C570
3088;1;778501;C571
3089;1;778501;C572
3090;1;778501;C573
3091;1;778501;C574
3092;1;778501;C577
3093;1;778501;C579
3094;1;778501;C58
3095;1;778501;C600
3096;1;778501;C601
3097;1;778501;C602
3098;1;778501;C609
3099;1;778501;C61
3100;1;778501;C620
3101;1;778501;C621
3102;1;778501;C629
3103;1;778501;C630
3104;1;778501;C631
3105;1;778501;C632
3106;1;778501;C637
3107;1;778501;C639
3108;1;778501;C64
3109;1;778501;C65
3110;1;778501;C66
3111;1;778501;C670
3112;1;778501;C671
3113;1;778501;C672
3114;1;778501;C673
3115;1;778501;C674
3116;1;778501;C675
3117;1;778501;C676
3118;1;778501;C677
3119;1;778501;C679
3120;1;778501;C680
3121;1;778501;C681
3122;1;778501;C689
3123;1;778501;C690
3124;1;778501;C691
3125;1;778501;C692
3126;1;778501;C693
3127;1;778501;C694
3128;1;778501;C695
3129;1;778501;C696
3130;1;778501;C699
3131;1;778501;C700
3132;1;778501;C701
3133;1;778501;C709
3134;1;778501;C710
3135;1;778501;C711
3136;1;778501;C712
3137;1;778501;C713
3138;1;778501;C714
3139;1;778501;C715
3140;1;778501;C716
3141;1;778501;C717
3142;1;778501;C719
3143;1;778501;C720
3144;1;778501;C721
3145;1;778501;C722
3146;1;778501;C723
3147;1;778501;C724
3148;1;778501;C725
3149;1;778501;C729
3150;1;778501;C73
3151;1;778501;C740
3152;1;778501;C741
3153;1;778501;C749
3154;1;778501;C750
3155;1;778501;C751
3156;1;778501;C752
3157;1;778501;C753
3158;1;778501;C754
3159;1;778501;C755
3160;1;778501;C758
3161;1;778501;C759
3162;1;778501;C760
3163;1;778501;C761
3164;1;778501;C762
3165;1;778501;C763
3166;1;778501;C764
3167;1;778501;C765
3168;1;778501;C767
3169;1;778501;C770
3170;1;778501;C771
3171;1;778501;C772
3172;1;778501;C773
3173;1;778501;C774
3174;1;778501;C775
3175;1;778501;C778
3176;1;778501;C779
3177;1;778501;C780
3178;1;778501;C781
3179;1;778501;C782
3180;1;778501;C783
3181;1;778501;C784
3182;1;778501;C785
3183;1;778501;C786
3184;1;778501;C787
3185;1;778501;C788
3186;1;778501;C790
3187;1;778501;C791
3188;1;778501;C792
3189;1;778501;C793
3190;1;778501;C794
3191;1;778501;C795
3192;1;778501;C796
3193;1;778501;C797
3194;1;778501;C798
3195;1;778501;C80
3196;1;778501;C837
3197;1;778501;C962
3198;1;778501;C967
3199;1;778501;C969
3200;1;778501;C97
3201;1;778501;D100
3202;1;778501;D101
3203;1;778501;D102
3204;1;778501;D103
3205;1;778501;D104
3206;1;778501;D105
3207;1;778501;D106
3208;1;778501;D107
3209;1;778501;D109
3210;1;778501;D110
3211;1;778501;D117
3212;1;778501;D119
3213;1;778501;D120
3214;1;778501;D121
3215;1;778501;D122
3216;1;778501;D123
3217;1;778501;D124
3218;1;778501;D125
3219;1;778501;D126
3220;1;778501;D127
3221;1;778501;D128
3222;1;778501;D129
3223;1;778501;D130
3224;1;778501;D131
3225;1;778501;D132
3226;1;778501;D133
3227;1;778501;D134
3228;1;778501;D135
3229;1;778501;D136
3230;1;778501;D137
3231;1;778501;D139
3232;1;778501;D140
3233;1;778501;D141
3234;1;778501;D142
3235;1;778501;D143
3236;1;778501;D144
3237;1;778501;D150
3238;1;778501;D151
3239;1;778501;D152
3240;1;778501;D157
3241;1;778501;D159
3242;1;778501;D160
3243;1;778501;D161
3244;1;778501;D162
3245;1;778501;D163
3246;1;778501;D164
3247;1;778501;D165
3248;1;778501;D166
3249;1;778501;D167
3250;1;778501;D168
3251;1;778501;D169
3252;1;778501;D170
3253;1;778501;D171
3254;1;778501;D172
3255;1;778501;D173
3256;1;778501;D174
3257;1;778501;D175
3258;1;778501;D176
3259;1;778501;D177
3260;1;778501;D179
3261;1;778501;D190
3262;1;778501;D191
3263;1;778501;D197
3264;1;778501;D199
3265;1;778501;D200
3266;1;778501;D201
3267;1;778501;D210
3268;1;778501;D211
3269;1;778501;D212
3270;1;778501;D213
3271;1;778501;D214
3272;1;778501;D215
3273;1;778501;D216
3274;1;778501;D219
3275;1;778501;D230
3276;1;778501;D231
3277;1;778501;D232
3278;1;778501;D233
3279;1;778501;D234
3280;1;778501;D235
3281;1;778501;D236
3282;1;778501;D237
3283;1;778501;D239
3284;1;778501;D24
3285;1;778501;D260
3286;1;778501;D261
3287;1;778501;D267
3288;1;778501;D269
3289;1;778501;D27
3290;1;778501;D280
3291;1;778501;D281
3292;1;778501;D282
3293;1;778501;D287
3294;1;778501;D289
3295;1;778501;D290
3296;1;778501;D291
3297;1;778501;D292
3298;1;778501;D293
3299;1;778501;D294
3300;1;778501;D297
3301;1;778501;D299
3302;1;778501;D300
3303;1;778501;D301
3304;1;778501;D302
3305;1;778501;D303
3306;1;778501;D304
3307;1;778501;D307
3308;1;778501;D309
3309;1;778501;D310
3310;1;778501;D311
3311;1;778501;D312
3312;1;778501;D313
3313;1;778501;D314
3314;1;778501;D315
3315;1;778501;D316
3316;1;778501;D319
3317;1;778501;D320
3318;1;778501;D321
3319;1;778501;D329
3320;1;778501;D330
3321;1;778501;D331
3322;1;778501;D332
3323;1;778501;D333
3324;1;778501;D334
3325;1;778501;D337
3326;1;778501;D339
3327;1;778501;D34
3328;1;778501;D350
3329;1;778501;D351
3330;1;778501;D352
3331;1;778501;D353
3332;1;778501;D354
3333;1;778501;D355
3334;1;778501;D356
3335;1;778501;D357
3336;1;778501;D358
3337;1;778501;D359
3338;1;778501;D360
3339;1;778501;D361
3340;1;778501;D367
3341;1;778501;D369
3342;1;778501;D370
3343;1;778501;D371
3344;1;778501;D372
3345;1;778501;D373
3346;1;778501;D374
3347;1;778501;D375
3348;1;778501;D376
3349;1;778501;D377
3350;1;778501;D379
3351;1;778501;D380
3352;1;778501;D381
3353;1;778501;D382
3354;1;778501;D383
3355;1;778501;D384
3356;1;778501;D385
3357;1;778501;D386
3358;1;778501;D390
3359;1;778501;D391
3360;1;778501;D392
3361;1;778501;D397
3362;1;778501;D399
3363;1;778501;D400
3364;1;778501;D401
3365;1;778501;D407
3366;1;778501;D409
3367;1;778501;D410
3368;1;778501;D411
3369;1;778501;D412
3370;1;778501;D413
3371;1;778501;D414
3372;1;778501;D417
3373;1;778501;D419
3374;1;778501;D420
3375;1;778501;D421
3376;1;778501;D429
3377;1;778501;D430
3378;1;778501;D431
3379;1;778501;D432
3380;1;778501;D433
3381;1;778501;D434
3382;1;778501;D437
3383;1;778501;D439
3384;1;778501;D440
3385;1;778501;D441
3386;1;778501;D442
3387;1;778501;D443
3388;1;778501;D444
3389;1;778501;D445
3390;1;778501;D446
3391;1;778501;D447
3392;1;778501;D448
3393;1;778501;D449
3394;1;778501;D470
3395;1;778501;D477
3396;1;778501;D479
3397;1;778501;D480
3398;1;778501;D481
3399;1;778501;D482
3400;1;778501;D483
3401;1;778501;D484
3402;1;778501;D485
3403;1;778501;D486
3404;1;778501;D487
3405;1;778501;D489
3406;1;778501;O341
3407;1;778501;Z031
3408;1;778501;Z080
3409;1;778501;Z081
3410;1;778501;Z082
3411;1;778501;Z087
3412;1;778501;Z088
3413;1;778501;Z089
3414;1;778501;Z120
3415;1;778501;Z121
3416;1;778501;Z122
3417;1;778501;Z123
3418;1;778501;Z124
3419;1;778501;Z125
3420;1;778501;Z126
3421;1;778501;Z128
3422;1;778501;Z129
3423;1;778501;Z400
3424;1;778501;Z511
3425;1;778501;Z800
3426;1;778501;Z801
3427;1;778501;Z802
3428;1;778501;Z803
3429;1;778501;Z804
3430;1;778501;Z805
3431;1;778501;Z807
3432;1;778501;Z808
3433;1;778501;Z809
3434;1;778501;Z850
3435;1;778501;Z851
3436;1;778501;Z852
3437;1;778501;Z853
3438;1;778501;Z854
3439;1;778501;Z855
3440;1;778501;Z857
3441;1;778501;Z858
3442;1;778501;Z859
3443;1;778501;Z860
3444;1;778800;B213
3445;1;778800;B217
3446;1;778800;B218
3447;1;778800;B219
3448;1;778800;C000
3449;1;778800;C001
3450;1;778800;C002
3451;1;778800;C003
3452;1;778800;C004
3453;1;778800;C005
3454;1;778800;C006
3455;1;778800;C009
3456;1;778800;C01
3457;1;778800;C020
3458;1;778800;C021
3459;1;778800;C022
3460;1;778800;C023
3461;1;778800;C024
3462;1;778800;C029
3463;1;778800;C030
3464;1;778800;C031
3465;1;778800;C039
3466;1;778800;C040
3467;1;778800;C041
3468;1;778800;C049
3469;1;778800;C050
3470;1;778800;C051
3471;1;778800;C052
3472;1;778800;C059
3473;1;778800;C060
3474;1;778800;C061
3475;1;778800;C062
3476;1;778800;C069
3477;1;778800;C07
3478;1;778800;C080
3479;1;778800;C081
3480;1;778800;C089
3481;1;778800;C090
3482;1;778800;C091
3483;1;778800;C099
3484;1;778800;C100
3485;1;778800;C101
3486;1;778800;C102
3487;1;778800;C103
